562,58
563,58
565,59
567,59
569,60
570,61
572,61
574,62
576,62
577,63
579,63
581,64
583,64
584,65
586,65
588,66
590,66
591,67
593,68
595,68
597,69
598,69
600,70
602,70
604,71
605,71
607,72
609,72
611,73
612,73
614,74
616,74
618,75
619,76
621,76
623,77
625,77
626,78
628,78
630,79
632,79
561,56
563,56
565,57
566,57
568,58
570,58
572,59
573,60
575,60
577,61
579,61
580,62
582,62
584,63
586,63
587,64
589,64
591,65
593,65
594,66
596,67
598,67
600,68
601,68
603,69
605,69
607,70
608,70
610,71
612,71
614,72
615,72
617,73
619,73
621,74
622,75
624,75
626,76
628,76
629,77
631,77
562,54
564,55
566,55
567,56
569,56
571,57
573,58
574,58
576,59
578,59
580,60
581,60
583,61
585,61
587,62
589,62
590,63
592,63
594,64
596,64
597,65
599,66
601,66
603,67
604,67
606,68
608,68
610,69
611,69
613,70
615,70
617,71
618,71
620,72
622,72
624,73
625,74
627,74
629,75
563,53
565,53
567,54
569,54
570,55
572,55
574,56
576,57
577,57
579,58
581,58
583,59
584,59
586,60
588,60
590,61
591,61
593,62
595,62
597,63
598,63
600,64
602,65
604,65
605,66
607,66
609,67
611,67
613,68
614,68
616,69
618,69
620,70
621,70
623,71
625,72
627,72
628,73
565,51
566,52
568,52
570,53
572,53
573,54
575,54
577,55
579,56
580,56
582,57
584,57
586,58
587,58
589,59
591,59
593,60
594,60
596,61
598,61
600,62
601,62
603,63
605,64
607,64
608,65
610,65
612,66
614,66
615,67
617,67
619,68
621,68
622,69
624,69
626,70
566,50
568,50
569,51
571,51
573,52
575,52
576,53
578,53
580,54
582,55
583,55
585,56
587,56
589,57
590,57
592,58
594,58
596,59
597,59
599,60
601,60
603,61
604,61
606,62
608,63
610,63
611,64
613,64
615,65
617,65
618,66
620,66
622,67
624,67
625,68
567,48
569,49
571,49
572,50
574,50
576,51
578,51
579,52
581,52
583,53
585,54
586,54
588,55
590,55
592,56
593,56
595,57
597,57
599,58
600,58
602,59
604,59
606,60
607,60
609,61
611,62
613,62
614,63
616,63
618,64
620,64
621,65
623,65
568,47
570,47
572,48
574,48
575,49
577,49
579,50
581,50
582,51
584,51
586,52
588,53
589,53
591,54
593,54
595,55
596,55
598,56
600,56
602,57
603,57
605,58
607,58
609,59
610,59
612,60
614,61
616,61
617,62
619,62
621,63
623,63
568,45
570,45
571,46
573,46
575,47
577,47
578,48
580,48
582,49
584,49
585,50
587,50
589,51
591,52
592,52
594,53
596,53
598,54
599,54
601,55
603,55
605,56
606,56
608,57
610,57
612,58
613,58
615,59
617,60
619,60
620,61
622,61
569,43
571,44
573,44
574,45
576,45
578,46
580,46
581,47
583,47
585,48
587,48
588,49
590,49
592,50
594,51
595,51
597,52
599,52
601,53
602,53
604,54
606,54
608,55
609,55
611,56
613,56
615,57
616,58
618,58
620,59
570,42
572,42
574,43
575,43
577,44
579,44
581,45
582,45
584,46
586,46
588,47
589,47
591,48
593,48
595,49
597,50
598,50
600,51
602,51
604,52
605,52
607,53
609,53
611,54
612,54
614,55
616,55
618,56
619,57
571,40
573,41
575,41
577,42
578,42
580,43
582,43
584,44
585,44
587,45
589,45
591,46
592,46
594,47
596,47
598,48
599,49
601,49
603,50
605,50
606,51
608,51
610,52
612,52
613,53
615,53
617,54
573,38
574,39
576,40
578,40
580,41
581,41
583,42
585,42
587,43
588,43
590,44
592,44
594,45
595,45
597,46
599,46
601,47
602,48
604,48
606,49
608,49
609,50
611,50
613,51
615,51
616,52
574,37
576,37
577,38
579,39
581,39
583,40
584,40
586,41
588,41
590,42
591,42
593,43
595,43
597,44
598,44
600,45
602,45
604,46
605,47
607,47
609,48
611,48
612,49
614,49
575,35
577,36
579,36
580,37
582,38
584,38
586,39
587,39
589,40
591,40
593,41
594,41
596,42
598,42
600,43
601,43
603,44
605,45
607,45
608,46
610,46
612,47
614,47
575,33
576,34
578,34
580,35
582,35
583,36
585,37
587,37
589,38
590,38
592,39
594,39
596,40
597,40
599,41
601,41
603,42
604,42
606,43
608,44
610,44
611,45
576,32
578,32
579,33
581,33
583,34
585,34
586,35
588,36
590,36
592,37
593,37
595,38
597,38
599,39
600,39
602,40
604,40
606,41
607,41
609,42
611,43
577,30
579,31
581,31
582,32
584,32
586,33
588,33
589,34
591,35
593,35
595,36
596,36
598,37
600,37
602,38
603,38
605,39
607,39
609,40
578,29
580,29
582,30
583,30
585,31
587,31
589,32
590,32
592,33
594,34
596,34
597,35
599,35
601,36
603,36
605,37
606,37
608,38
579,27
581,28
583,28
585,29
586,29
588,30
590,30
592,31
593,31
595,32
597,33
599,33
600,34
602,34
604,35
606,35
581,26
582,26
584,27
586,27
588,28
589,28
591,29
593,29
595,30
596,31
598,31
600,32
602,32
603,33
605,33
580,24
582,24
584,25
585,25
587,26
589,26
591,27
592,27
594,28
596,28
598,29
599,30
601,30
603,31
605,31
581,22
583,23
585,23
587,24
588,24
590,25
592,25
594,26
595,26
597,27
599,27
601,28
602,29
583,21
584,21
586,22
588,22
590,23
591,23
593,24
595,24
597,25
598,25
600,26
602,26
584,19
586,20
587,20
589,21
591,21
593,22
594,22
596,23
598,23
600,24
585,18
587,18
588,19
590,19
592,20
594,20
596,21
597,21
599,22
586,16
588,17
590,17
591,18
593,18
595,19
597,19
586,14
587,14
589,15
591,16
593,16
594,17
596,17
587,12
589,13
590,13
592,14
594,15
588,11
590,11
592,12
593,12
589,9
591,10
593,10
591,8
